"route_uniq","fips","lat","lon"
"C840S88R044","51175",36.5960851,-77.2865338
"C840S88R045","51810",36.6122367,-76.0845349
"C840S88R046","51550",36.6161927,-76.2779479
"C840S88R047","51035",36.7456877,-80.9100189
"C840S88R048","51810",36.7293227,-76.0167249
"C840S88R049","51147",37.2315367,-78.2602839
"C840S88R050","51117",36.6143533,-78.4553951
"C840S88R051","51083",37.0463681,-79.076783
"C840S88R052","51011",37.3591367,-78.7968679
"C840S88R102","51107",39.2649107,-77.584975
"C840S88R116","51121",37.1796296,-80.4129866
"C840S88R122","51003",37.908558,-78.542888
"C840S88R127","51183",37.1015582,-77.1604648
"C840S88R133","51105",36.7041642,-83.1113505
"C840S88R134","51169",36.7021737,-82.7480769
"C840S88R135","51197",36.9167687,-81.2729709
"C840S88R900","51163",37.7588272,-79.291688
"C840S88R901","51015",38.2134287,-79.2958369
"C840S88R902","51163",37.5630157,-79.4547359
"C840S88R903","51171",38.7891925,-78.5194925
"C840S88R904","51005",37.7915727,-79.9541849
"C840S88R905","51045",37.4929037,-80.2750779
"C840S88R906","51071",37.4121017,-80.5227969
"C840S88R907","51139",38.5124586,-78.4454052
"C840S88R908","51135",37.0675797,-77.9518969
"C840S88R909","51135",37.0642347,-77.9638899
"C840S88R910","51073",37.4990712,-76.4739316
"C840S88R911","51127",37.4400627,-76.9000469
"C840S88R912","51153",38.5587706,-77.3493369
"C840S88R913","51199",37.2299767,-76.5072939
"C840S88R914","51097",37.7338847,-76.7997409
"C840S88R915","51036",37.2558307,-76.9600889
"C840S88R916","51001",37.9864539,-75.4288763
"C840S88R917","51131",37.1171662,-75.9688638
"C840S88R918","51800",36.7154737,-76.5594699
"C840S88R919","51153",38.5794027,-77.4285829
"C840S88R920","51077",36.6124067,-81.5836929
"C840S88R921","51157",38.6520383,-78.3116851
"C840S88R922","51165",38.2579487,-78.7728889
"C840S88R923","51187",38.9058083,-78.1992324
"C840S88R924","51051",37.2214017,-82.4477379
"C840S88R925","51077",36.6124067,-81.583692
"C840S88R926","51077",36.6124067,-81.583692
"C840S89R001","53009",48.2533397,-124.2718359
"C840S89R002","53009",48.1127527,-123.3860549
"C840S89R003","53061",48.1631507,-122.3354259
"C840S89R004","53073",48.7004247,-121.2122809
"C840S89R005","53047",48.3550687,-120.2118449
"C840S89R006","53047",48.0936267,-119.8061899
"C840S89R007","53019",48.0542177,-118.5401529
"C840S89R008","53065",48.2905657,-117.7774499
"C840S89R009","53027",47.3475467,-124.2942279
"C840S89R010","53045",47.1305417,-123.0994489
"C840S89R011","53033",47.6639387,-122.0213549
"C840S89R012","53061",47.8578067,-121.4987559
"C840S89R013","53007",47.7506157,-120.3552169
"C840S89R014","53025",47.0871717,-119.2576519
"C840S89R015","53043",47.3399077,-118.1453169
"C840S89R016","53043",47.7305767,-117.9280779
"C840S89R017","53015",46.2603987,-123.1780619
"C840S89R018","53015",46.0083647,-122.3448409
"C840S89R019","53077",46.6387037,-121.3902819
"C840S89R020","53077",46.3900437,-120.4601369
"C840S89R021","53077",46.0599687,-119.9901579
"C840S89R022","53021",46.4294877,-118.8255839
"C840S89R023","53003",46.3417127,-117.0559849
"C840S89R024","53011",45.6867957,-122.4449539
"C840S89R025","53039",45.8331357,-121.3533019
"C840S89R026","53039",45.9666667,-120.25
"C840S89R027","53073",48.9733887,-122.1426999
"C840S89R028","53073",48.8336397,-121.9026259
"C840S89R029","53047",48.5091787,-120.1732639
"C840S89R030","53047",48.7230457,-119.2720569
"C840S89R031","53019",48.2295047,-118.7024229
"C840S89R032","53051",48.3856347,-117.2723999
"C840S89R033","53027",47.4027787,-123.8883969
"C840S89R034","53061",47.9781527,-122.1737439
"C840S89R035","53037",47.2274587,-121.0136489
"C840S89R036","53007",47.5534987,-120.6802069
"C840S89R037","53025",47.3151767,-119.8794779
"C840S89R038","53043",47.7717347,-118.8944699
"C840S89R039","53075",47.0760577,-117.7335889
"C840S89R040","53049",46.2694477,-124.0782779
"C840S89R041","53027",46.9561757,-123.4427949
"C840S89R042","53041",46.7201597,-122.7944339
"C840S89R043","53041",46.4024557,-121.5554509
"C840S89R044","53037",46.9554377,-120.5699539
"C840S89R045","53001",46.9124767,-119.3686529
"C840S89R046","53071",46.2373387,-118.3682399
"C840S89R047","53013",46.3340817,-117.6770249
"C840S89R048","53061",48.1711937,-121.4705739
"C840S89R049","53047",48.2516757,-120.1583639
"C840S89R050","53047",48.7556407,-119.6633299
"C840S89R051","53047",48.8499507,-118.9670179
"C840S89R052","53051",48.8484137,-117.1878589
"C840S89R053","53009",47.9693587,-123.4988999
"C840S89R054","53033",47.4551907,-121.7570189
"C840S89R055","53037",47.2433867,-120.6971899
"C840S89R056","53025",47.8444617,-119.0176089
"C840S89R057","53001",47.1349527,-118.1635439
"C840S89R058","53075",47.1741037,-117.3798749
"C840S89R059","53049",46.6155187,-123.9133219
"C840S89R060","53059",46.2535997,-121.9808499
"C840S89R061","53053",46.7412427,-121.9182969
"C840S89R062","53077",46.5509107,-120.8208239
"C840S89R063","53025",46.9700517,-119.3451239
"C840S89R064","53001",46.8220087,-118.8059009
"C840S89R065","53023",46.4670167,-117.5889669
"C840S89R066","53057",48.5374977,-122.4719929
"C840S89R067","53061",48.2356347,-121.1791839
"C840S89R068","53047",48.5322757,-120.3033679
"C840S89R069","53047",48.2241597,-119.0483859
"C840S89R070","53065",48.6756907,-118.1161269
"C840S89R071","53065",48.8504757,-117.8829919
"C840S89R072","53061",47.9220717,-122.3002169
"C840S89R073","53061",47.9344497,-121.2468639
"C840S89R074","53007",47.7443867,-120.6677929
"C840S89R075","53017",47.6640047,-119.6308899
"C840S89R076","53001",47.1305337,-118.6865769
"C840S89R077","53065",47.8873847,-117.9899749
"C840S89R078","53049",46.5431147,-123.4697269
"C840S89R079","53067",46.8066477,-122.4157869
"C840S89R080","53059",46.0844837,-121.8129269
"C840S89R081","53077",46.6647347,-120.4879609
"C840S89R082","53001",46.7665517,-119.0762459
"C840S89R083","53071",46.2884577,-118.4872669
"C840S89R084","53003",46.2738807,-117.2930749
"C840S89R085","53057",48.534,-121.847
"C840S89R086","53033",47.164403,-121.750437
"C840S89R111","53033",47.7443857,-121.9848029
"C840S89R113","53007",47.7506767,-120.3554229
"C840S89R133","53027",47.0095927,-123.6504059
"C840S89R142","53041",46.726114,-122.86911
"C840S89R145","53001",46.9125327,-119.3681329
"C840S89R147","53013",46.2470997,-117.7605439
"C840S89R152","53051",48.8474137,-117.1882249
"C840S89R162","53077",46.7886997,-120.6361239
"C840S89R164","53001",46.8232937,-118.6507939
"C840S89R173","53033",47.665073,-121.288281
"C840S89R182","53001",46.7665517,-119.04624
"C840S89R183","53071",46.2645367,-118.1448599
"C840S89R242","53041",46.726114,-122.86911
"C840S89R262","53037",46.9123947,-120.5676569
"C840S89R900","53005",46.6870637,-119.5076139
"C840S89R901","53005",46.3684517,-119.4477159
"C840S89R902","53057",48.5203337,-121.4376529
"C840S89R903","53073",48.7003347,-121.2051539
"C840S89R904","53061",48.1158367,-121.9094689
"C840S89R905","53057",48.4960717,-122.6255719
"C840S89R906","53063",47.4050627,-117.5205149
"C840S89R907","53033",47.3451457,-122.4583439
"C840S89R908","53065",48.4552107,-117.5551299
"C840S89R909","53077",46.0495247,-121.5015249
"C840S89R910","53053",47.1863247,-122.5188139
"C840S89R950","53005",46.3715872,-119.4460264
"C840S89R951","53005",46.3915681,-119.4109939
"C840S90R001","54089",37.7296134,-80.8195996
"C840S90R002","54025",37.9457139,-80.7326693
"C840S90R003","54063",37.6627657,-80.3143619
"C840S90R004","54045",37.813102,-81.9349163
"C840S90R005","54055",37.3039582,-81.1552555
"C840S90R006","54081",37.6168997,-81.1148229
"C840S90R007","54109",37.5320007,-81.7666849
"C840S90R008","54081",37.7983327,-81.2321019
"C840S90R009","54047",37.4410297,-81.5917809
"C840S90R010","54099",37.8519437,-82.4001619
"C840S90R011","54053",38.8438867,-82.0520239
"C840S90R012","54053",38.7324167,-82.0947269
"C840S90R013","54099",38.1939311,-82.5986473
"C840S90R014","54087",38.793062,-81.4097591
"C840S90R015","54039",38.5212381,-81.3609134
"C840S90R016","54013",38.7133034,-81.0222682
"C840S90R017","54019",38.0007227,-81.0413429
"C840S90R019","54079",38.5848407,-81.7998809
"C840S90R020","54043",38.2174027,-81.9661949
"C840S90R021","54039",38.2356237,-81.7243649
"C840S90R022","54097",38.7369447,-80.3044289
"C840S90R023","54083",38.6064757,-80.0236509
"C840S90R024","54101",38.3420287,-80.3742359
"C840S90R025","54007",38.7115697,-80.4944239
"C840S90R026","54021",38.8296121,-80.7951792
"C840S90R027","54075",38.0801867,-80.2288669
"C840S90R028","54007",38.566293,-80.8973158
"C840S90R029","54067",38.2958347,-80.5232839
"C840S90R030","54075",38.3707667,-79.8181159
"C840S90R031","54071",38.5618406,-79.4290148
"C840S90R032","54083",38.8093117,-79.858255
"C840S90R033","54071",38.7894457,-79.4087139
"C840S90R034","54107",39.0495129,-81.5532319
"C840S90R035","54107",39.0742387,-81.5530999
"C840S90R036","54085",39.0904426,-81.0341349
"C840S90R037","54051",39.9139422,-80.7304852
"C840S90R038","54049",39.4199317,-80.2029429
"C840S90R039","54041",39.0491547,-80.5250999
"C840S90R040","54001",39.1833333,-80.0833333
"C840S90R041","54103",39.652653,-80.7730165
"C840S90R042","54095",39.3782737,-80.8687829
"C840S90R043","54103",39.5044097,-80.5872959
"C840S90R044","54061",39.5730496,-79.8489868
"C840S90R045","54077",39.4948267,-79.6441639
"C840S90R046","54001",39.0940821,-79.935752
"C840S90R047","54023",39.2773597,-79.3108149
"C840S90R048","54027",39.1823897,-78.5094379
"C840S90R049","54027",39.1387147,-78.6699529
"C840S90R050","54065",39.6395297,-78.1156149
"C840S90R051","54003",39.4422397,-77.8551519
"C840S90R052","54069",40.0890487,-80.6889494
"C840S90R053","54077",39.7005717,-79.7308869
"C840S90R112","54053",38.8178877,-82.1169579
"C840S90R132","54083",38.8090757,-79.8597489
"C840S90R140","54001",39.1928067,-80.0991062
"C840S90R147","54023",39.2175157,-79.2333049
"C840S90R149","54031",38.9686037,-78.8453529
"C840S90R150","54003",39.4443357,-78.1386329
"C840S90R901","54083",38.6435697,-79.8390119
"C840S90R902","54083",38.9091007,-79.6994249
"C840S90R903","54083",38.8928197,-79.6165539
"C840S90R904","54083",38.7985231,-79.7194458
"C840S90R905","54083",38.8080257,-79.7388168
"C840S90R951","54083",38.6777833,-79.8369271
"C840S91R001","55031",46.3964397,-92.1964109
"C840S91R002","55007",46.5232187,-91.4282439
"C840S91R003","55129",46.0670957,-91.8218079
"C840S91R004","55007",46.3087137,-91.0900569
"C840S91R005","55007",46.7999037,-90.9468609
"C840S91R006","55003",46.1105637,-90.7900389
"C840S91R007","55051",46.3414537,-90.1542219
"C840S91R008","55125",46.1709797,-89.6003879
"C840S91R009","55109",45.0280407,-92.7478269
"C840S91R010","55095",45.3718767,-92.6673889
"C840S91R011","55013",45.9602047,-92.4981849
"C840S91R012","55095",45.5969217,-92.2379749
"C840S91R013","55005",45.5385417,-91.8894659
"C840S91R014","55107",45.3129597,-91.4793629
"C840S91R015","55113",45.8737727,-91.2353139
"C840S91R016","55113",45.7114417,-91.1942679
"C840S91R017","55119",45.1410957,-90.7920749
"C840S91R018","55119",45.0888697,-90.5360189
"C840S91R019","55099",45.6572627,-90.1872869
"C840S91R020","55119",45.3240447,-90.0875099
"C840S91R021","55067",45.2325217,-89.2840419
"C840S91R022","55069",45.3150927,-89.6369409
"C840S91R023","55085",45.7693237,-89.5094999
"C840S91R024","55125",45.9284757,-89.1549899
"C840S91R025","55041",45.8427157,-88.8778549
"C840S91R026","55041",45.4638297,-88.7750249
"C840S91R027","55083",45.3745537,-88.6286329
"C840S91R028","55075",45.5054967,-88.0179749
"C840S91R029","55075",45.4469757,-87.8743129
"C840S91R030","55029",45.3659387,-86.9307629
"C840S91R031","55093",44.6509917,-92.4279399
"C840S91R032","55011",44.1920937,-91.7837359
"C840S91R033","55011",44.4009957,-91.6793739
"C840S91R034","55121",44.0129837,-91.3711239
"C840S91R035","55017",44.9295287,-91.1258789
"C840S91R036","55019",44.8143967,-90.3574219
"C840S91R037","55053",44.4222247,-90.7311179
"C840S91R038","55053",44.1973007,-90.3827969
"C840S91R039","55073",44.6989087,-90.0650949
"C840S91R040","55141",44.4454137,-89.8554319
"C840S91R041","55097",44.6134037,-89.4892659
"C840S91R042","55073",44.7766037,-89.2453309
"C840S91R043","55137",44.2134397,-89.0520699
"C840S91R044","55135",44.4254667,-88.9513789
"C840S91R045","55083",44.8797447,-88.1726309
"C840S91R046","55139",44.0331367,-88.7042539
"C840S91R047","55135",44.6191537,-88.7788779
"C840S91R048","55071",44.0520617,-87.7016689
"C840S91R049","55061",44.5887327,-87.6425339
"C840S91R050","55063",43.7898747,-91.0057829
"C840S91R051","55123",43.5329127,-90.8675449
"C840S91R052","55023",43.3269947,-90.7422119
"C840S91R053","55057",43.8227657,-90.2094039
"C840S91R054","55081",43.7857987,-90.3552409
"C840S91R055","55111",43.4457507,-89.8669289
"C840S91R056","55021",43.5381577,-89.2274789
"C840S91R057","55047",43.9129677,-89.1280059
"C840S91R058","55021",43.4580257,-89.0411229
"C840S91R059","55027",43.6162427,-88.4804309
"C840S91R060","55027",43.4565557,-88.7352209
"C840S91R061","55027",43.4992847,-88.9008629
"C840S91R062","55039",43.6599137,-88.3351209
"C840S91R063","55089",43.3759057,-87.8785709
"C840S91R064","55043",42.8165957,-90.9601049
"C840S91R065","55043",42.5180847,-90.4357819
"C840S91R066","55065",42.6391427,-89.9655699
"C840S91R067","55025",43.0000307,-89.6713569
"C840S91R068","55055",42.9178507,-88.7095809
"C840S91R069","55059",42.6113857,-88.0517639
"C840S91R070","55101",42.8005177,-87.9862509
"C840S91R118","55119",45.0884697,-90.5367439
"C840S91R137","55053",44.4222277,-90.7309499
"C840S91R146","55139",44.0331367,-88.704253
"C840S91R167","55025",43.0002617,-89.6668479
"C840S91R301","55031",46.6330277,-91.9549099
"C840S91R302","55003",46.3269267,-90.9078369
"C840S91R303","55125",46.0476047,-89.2588499
"C840S91R304","55013",45.7427327,-92.4933019
"C840S91R305","55113",45.8488177,-91.3051159
"C840S91R306","55099",45.8427177,-90.6226889
"C840S91R307","55085",45.6998027,-89.1251229
"C840S91R308","55041",45.6577778,-88.8205556
"C840S91R309","55109",44.9782647,-92.6395959
"C840S91R310","55033",44.7379837,-91.7922969
"C840S91R311","55073",44.8877797,-90.3147969
"C840S91R312","55001",44.0829597,-89.5982599
"C840S91R313","55115",44.9221977,-88.9391789
"C840S91R314","55071",44.1095107,-87.8918599
"C840S91R315","55023",43.0674397,-91.0779429
"C840S91R316","55043",43.0391137,-90.6626669
"C840S91R317","55021",43.5621967,-89.5292049
"C840S91R318","55117",43.8770447,-88.0415409
"C840S91R319","55049",42.9378547,-90.2112029
"C840S91R320","55105",42.5113107,-89.1104419
"C840S91R321","55133",42.9591777,-88.2590119
"C840S91R322","55009",44.3429157,-88.0496139
"C840S91R421","55133",42.9592306,-88.2762261
"C840S92R001","56029",44.9160067,-110.4156649
"C840S92R002","56029",44.4668237,-109.1344079
"C840S92R003","56003",44.3749577,-108.1427379
"C840S92R004","56003",44.4079997,-107.98899
"C840S92R005","56033",44.7890327,-106.7184519
"C840S92R006","56005",44.2045837,-105.7139509
"C840S92R007","56011",44.4252167,-104.4206459
"C840S92R008","56039",43.9952427,-110.6728979
"C840S92R009","56013",43.4174237,-109.4431149
"C840S92R010","56013",43.2006597,-108.4018859
"C840S92R011","56043",43.5968807,-107.4300839
"C840S92R012","56025",43.2867827,-106.8194119
"C840S92R013","56009",43.3976817,-105.3936929
"C840S92R014","56027",43.3370757,-104.4599459
"C840S92R015","56023",42.0737597,-110.1608579
"C840S92R016","56035",42.4268457,-109.2682039
"C840S92R017","56037",42.1794577,-108.6225589
"C840S92R018","56025",42.8775297,-107.4436569
"C840S92R019","56025",42.8691687,-106.1200029
"C840S92R020","56009",42.7833333,-105.85
"C840S92R021","56031",42.2056027,-104.9674979
"C840S92R022","56041",41.2728697,-110.7646789
"C840S92R023","56037",41.15,-109.8166667
"C840S92R024","56037",41.7025687,-108.4298239
"C840S92R025","56007",41.0037197,-107.3612059
"C840S92R026","56007",41.2001097,-106.6531979
"C840S92R027","56001",41.1911807,-105.2957379
"C840S92R028","56015",42.0167727,-104.2862009
"C840S92R029","56029",44.7477657,-110.7137839
"C840S92R030","56029",44.8808077,-110.7342539
"C840S92R031","56039",44.3166667,-110.6166667
"C840S92R032","56029",44.9304357,-109.7260819
"C840S92R033","56029",44.8424287,-109.1482929
"C840S92R035","56003",44.9692707,-108.6212999
"C840S92R036","56039",43.6524547,-110.7110669
"C840S92R037","56003",44.8406227,-108.3517149
"C840S92R038","56029",44.09196,-108.700013
"C840S92R039","56043",44.0342197,-107.4513399
"C840S92R040","56033",44.9582907,-107.2723989
"C840S92R041","56003",44.7990837,-107.9620429
"C840S92R042","56019",44.3157337,-106.9380789
"C840S92R043","56019",44.2167337,-106.3520049
"C840S92R044","56033",44.6516797,-106.1303939
"C840S92R045","56005",44.9497577,-105.6623079
"C840S92R046","56005",44.6571037,-105.3472599
"C840S92R047","56005",44.1055677,-105.1623999
"C840S92R048","56011",44.7921157,-104.6191789
"C840S92R049","56045",44.0481767,-104.7294539
"C840S92R050","56011",44.2432857,-104.1354449
"C840S92R051","56023",43.1751987,-111.0315169
"C840S92R052","56039",43.5440727,-110.8569409
"C840S92R053","56013",43.5337167,-109.6336139
"C840S92R055","56013",43.2704237,-109.0314339
"C840S92R056","56013",43.0251777,-108.7742309
"C840S92R057","56017",43.7078607,-108.7150189
"C840S92R058","56017",43.7997187,-108.2157059
"C840S92R059","56025",43.1052467,-107.0216849
"C840S92R060","56013",43.2696147,-107.6895359
"C840S92R061","56043",43.9788367,-107.9682469
"C840S92R062","56025",43.3225607,-106.2408909
"C840S92R063","56019",43.8837877,-106.8707959
"C840S92R064","56019",43.6495507,-106.1980599
"C840S92R065","56009",43.2814667,-105.7044219
"C840S92R066","56005",43.7496367,-105.7856829
"C840S92R067","56005",43.6430007,-105.4089429
"C840S92R068","56027",43.4078737,-104.2003559
"C840S92R069","56045",43.8503597,-104.2464299
"C840S92R070","56045",43.9437317,-104.9131849
"C840S92R071","56035",42.7688427,-110.4963149
"C840S92R072","56023",42.4891207,-110.8371659
"C840S92R073","56035",42.8832047,-110.0009079
"C840S92R074","56035",42.8336867,-109.6728209
"C840S92R075","56035",42.6916837,-109.5205689
"C840S92R076","56037",42.0970487,-109.4769749
"C840S92R077","56013",42.7370707,-108.8392939
"C840S92R078","56013",42.6373937,-108.1937259
"C840S92R079","56013",42.3149627,-108.2040709
"C840S92R080","56013",42.8728707,-107.5244369
"C840S92R081","56037",42.2318677,-107.6910709
"C840S92R082","56007",42.1622097,-107.4353169
"C840S92R083","56025",42.5664457,-106.9904259
"C840S92R084","56007",42.2489347,-106.5688169
"C840S92R085","56007",42.2409977,-106.4130859
"C840S92R086","56009",42.4363077,-105.8889389
"C840S92R087","56001",42.2169227,-105.2973399
"C840S92R088","56009",42.7481737,-105.0094609
"C840S92R089","56031",42.5511057,-104.8825839
"C840S92R090","56027",42.828263,-104.41854
"C840S92R091","56015",42.1325837,-104.4550699
"C840S92R092","56023",41.7723627,-110.5391999
"C840S92R093","56041",41.2656687,-110.2636939
"C840S92R095","56037",41.6551307,-109.6586379
